pack_code,pack_name,type_code,type_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,subname,text,real_text,quantity,skill_willpower,skill_intellect,skill_combat,skill_agility,health,health_per_investigator,sanity,deck_limit,real_slot,traits,real_traits,deck_requirements,deck_options,flavor,illustrator,is_unique,permanent,double_sided,back_text,back_flavor,octgn_id,url,imagesrc,backimagesrc,duplicated_by,alternated_by,cost,xp,slot,subtype_code,subtype_name,errata_date,skill_wild,restrictions,tags,victory,enemy_damage,enemy_fight,enemy_evade,hidden,exile,linked_to_code,linked_to_name,linked_card,enemy_horror,faction2_code,faction2_name,bonded_cards,bonded_to,bonded_count,shroud,clues,alternate_of_code,alternate_of_name,duplicate_of_code,duplicate_of_name,faction3_code,faction3_name,customization_text,customization_change,customization_options,links_to_card_by_id
tic,The Innsmouth Conspiracy,asset,Asset,neutral,Neutral,15,FALSE,FALSE,07015,Silas's Net,Silas's Net,,"Silas Marsh deck only.
[action]: <b>Evade.</b> You get +1 [agility] for this evasion attempt. If you succeed and you committed 1 or more skills to this skill test, you may automatically evade another enemy engaged with you. When this skill test ends, you may return Silas's Net to your hand to return all of your committed skill cards to your hand instead of discarding them.","Silas Marsh deck only.
[action]: <b>Evade.</b> You get +1 [agility] for this evasion attempt. If you succeed and you committed 1 or more skills to this skill test, you may automatically evade another enemy engaged with you. When this skill test ends, you may return Silas's Net to your hand to return all of your committed skill cards to your hand instead of discarding them.",1,,,,1,,FALSE,,1,Hand,Item. Tool.,Item. Tool.,,,,Stephen Somers,TRUE,FALSE,FALSE,,,790835aa-d58d-4f9d-9fdc-0e3cddb690a6,https://arkhamdb.com/card/07015,/bundles/cards/07015.png,,,,2,,Hand,,,,1,"{'investigator': {'07005': '07005', '98013': '98013'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,07005
tic,The Innsmouth Conspiracy,treachery,Treachery,neutral,Neutral,16,FALSE,FALSE,07016,Siren Call,Siren Call,,"<b>Revelation</b> - Put Siren Call into play in your threat area.
As an additional cost to commit 1 or more cards to a skill test, you must pay 1 resource for each matching skill icon those cards have.
[action] [action]: Discard Siren Call.","<b>Revelation</b> - Put Siren Call into play in your threat area.
As an additional cost to commit 1 or more cards to a skill test, you must pay 1 resource for each matching skill icon those cards have.
[action] [action]: Discard Siren Call.",1,,,,,,FALSE,,1,,Curse.,Curse.,,,,Rafał Hrynkiewicz,FALSE,FALSE,FALSE,,,5896de0c-8901-4c5f-8cd4-6601383d34c7,https://arkhamdb.com/card/07016,/bundles/cards/07016.png,,,,,,,weakness,Weakness,,,"{'investigator': {'07005': '07005', '98013': '98013'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,07005
ptc,The Path to Carcosa,investigator,Investigator,guardian,Guardian,1,FALSE,FALSE,03001,Mark Harrigan,Mark Harrigan,The Soldier,"You begin the game with Sophie <i>(In Loving Memory)</i> in play.
[reaction] After damage is placed on a card you control: Draw 1 card. (Limit once per phase.)
[elder_sign] effect: +1 for each damage on Mark Harrigan.","You begin the game with Sophie <i>(In Loving Memory)</i> in play.
[reaction] After damage is placed on a card you control: Draw 1 card. (Limit once per phase.)
[elder_sign] effect: +1 for each damage on Mark Harrigan.",1,3,2,5,3,9,FALSE,5,1,,Veteran.,Veteran.,"{'size': 30, 'card': {'03007': {'03007': '03007'}, '03008': {'03008': '03008'}, '03009': {'03009': '03009'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['guardian', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'trait': ['tactic'], 'level': {'min': 0, 'max': 0}}]","He'd burn the entire town down if necessary, but he wouldn't let those monsters take anyone else.",Magali Villeneuve,TRUE,FALSE,TRUE,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Guardian cards ([guardian]) level 0-5, Neutral cards level 0-5, [[Tactic]] cards level 0.
<b>Deckbuilding Requirements</b> (do not count toward deck size): The Home Front, Shell Shock, Sophie, 1 random basic weakness.","There were plenty who returned from the war broken in body or spirit. But Mark Harrigan had witnessed horrors he could not explain. His beloved Sophie believed him when he wrote her about the things he saw - not the men killing other men, but the other things. The creatures. When he came home and went to visit her, he found the reasons she believed him: she had one of the creatures inside her, eating her from the inside out. As he watched in helpless horror, she faded away into the air, screaming as thing finished its meal. Now everyone thinks Mark Harrigan is crazy. Maybe he's finally lost it, after all. But he knows the monsters are real, and he will not rest until every last one is dead.",d1c3d07c-d9fe-4fec-96fe-0eb1376dfb14:72aaa287-d9fe-4725-ade1-c03ebd7ab4b3,https://arkhamdb.com/card/03001,/bundles/cards/03001.png,/bundles/cards/03001b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03001
ptc,The Path to Carcosa,investigator,Investigator,seeker,Seeker,2,FALSE,FALSE,03002,Minh Thi Phan,Minh Thi Phan,The Secretary,"[reaction] After an investigator at your location commits a card to a skill test: That card gains a [wild] icon until the end of the test. (Limit once for each investigator per round.)
[elder_sign] effect: +1. You may choose a skill card committed to this skill test to return to its owner's hand after this test ends.","[reaction] After an investigator at your location commits a card to a skill test: That card gains a [wild] icon until the end of the test. (Limit once for each investigator per round.)
[elder_sign] effect: +1. You may choose a skill card committed to this skill test to return to its owner's hand after this test ends.",1,4,4,2,2,7,FALSE,7,1,,Assistant.,Assistant.,"{'size': 30, 'card': {'03010': {'03010': '03010'}, '03011': {'03011': '03011'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['seeker', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'faction': ['survivor'], 'level': {'min': 0, 'max': 2}}]","""You can depend on me to guide you through the unknown.""",Tony Foti,TRUE,FALSE,TRUE,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Seeker cards ([seeker]) level 0-5, Neutral cards level 0-5, Survivor cards ([survivor]) level 0-2.
<b>Deckbuilding Requirements</b> (do not count toward deck size): Analytical Mind, The King in Yellow <i>(Act 1)</i>, 1 random basic weakness.","Minh never quite felt like she belonged in America. Things were even harder for her family before they moved, being Vietnamese in Korea under Japanese rule. She worked hard to get her college degree, reminding herself that her parents had sacrificed much to come to the States. Finally, her father became acquainted with a man from Arkham, Mr. Thomas, who offered Minh a job at his office. he was kind to her, at first - but then he started reading The King in Yellow, and his demeanor changed completely. He'd lent it to Minh, but she dared not read past the first act. Three weeks later, Mr. Thomas was found dead, having taken his own life… And The King in Yellow is the key to the truth.",e720a73f-d12d-413a-866a-56e348d00957:1f90d985-0c1d-4c50-afe8-67be3d0f795e,https://arkhamdb.com/card/03002,/bundles/cards/03002.png,/bundles/cards/03002b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03002
ptc,The Path to Carcosa,investigator,Investigator,rogue,Rogue,3,FALSE,FALSE,03003,Sefina Rousseau,Sefina Rousseau,The Painter,"<b>Forced</b> - When you would draw your opening hand: Draw 13 cards, instead. Choose up to 5 events to place beneath this card and keep 8 cards as your opening hand. Discard the rest. <i>(You cannot mulligan.)</i>
[action]: Choose an event beneath this card and draw it. Does not provoke attacks of opportunity.
[elder_sign] effect: +3. You may choose an event beneath this card and draw it.","<b>Forced</b> - When you would draw your opening hand: Draw 13 cards, instead. Choose up to 5 events to place beneath this card and keep 8 cards as your opening hand. Discard the rest. <i>(You cannot mulligan.)</i>
[action]: Choose an event beneath this card and draw it. Does not provoke attacks of opportunity.
[elder_sign] effect: +3. You may choose an event beneath this card and draw it.",1,4,2,2,4,5,FALSE,9,1,,Artist.,Artist.,"{'size': 33, 'card': {'03012': {'03012': '03012'}, '03013': {'03013': '03013'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['rogue', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'faction': ['mystic'], 'level': {'min': 0, 'max': 2}}]",,Jake Murray,TRUE,FALSE,TRUE,"<b>Deck Size</b>: 33.
<b>Deckbuilding Options</b>: Rogue cards ([rogue]) level 0-5, Neutral cards level 0-5, Mystic cards ([mystic]) level 0-2.
<b>Deckbuilding Requirements</b> (do not count toward deck size): 3 copies of The Painted World, 1 copy of Stars of Hyades, 1 random basic weakness.","Even when she was young, Sefina's alluring paintings drew the eyes of many. When an art collector from Paris visited Tahiti and discovered Sefina, he offered to support her work in exchange for her services creating imitations. Her keen eye and steady hand were perfect for the task, and Sefina found the art of forgery to be more engaging and captivating than she'd imagined. Her most recent work came from an anonymous stranger with deep pockets, who'd tasked her with recreating a panorama of a strange, alien city. When she completed the final stroke, she was sent hurtling into the world of the painting. She only barely survived the ordeal, passing out from exhaustion. When she awoke in her gallery, she knew it had been real.",b12ecfb5-132a-4cee-a501-a9f0ef597029:79942a3f-d40c-41be-b613-d87b1f6a9a9d,https://arkhamdb.com/card/03003,/bundles/cards/03003.png,/bundles/cards/03003b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03003
ptc,The Path to Carcosa,investigator,Investigator,mystic,Mystic,4,FALSE,FALSE,03004,Akachi Onyele,Akachi Onyele,The Shaman,"Your assets with ""uses (charges)"" enter play with 1 additional charge on them.
[elder_sign] effect: +1. Add 1 charge to an asset with ""uses (charges)"" you control.","Your assets with ""uses (charges)"" enter play with 1 additional charge on them.
[elder_sign] effect: +1. Add 1 charge to an asset with ""uses (charges)"" you control.",1,5,2,3,3,6,FALSE,8,1,,Sorcerer.,Sorcerer.,"{'size': 30, 'card': {'03014': {'03014': '03014'}, '03015': {'03015': '03015'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['mystic', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'tag': ['uc'], 'level': {'min': 0, 'max': 4}}, {'uses': ['charges', 'charge'], 'level': {'min': 0, 'max': 4}}, {'trait': ['occult'], 'level': {'min': 0, 'max': 0}}]","""I will journey to the lands beyond. I do not fear them.""",Magali Villeneuve,TRUE,FALSE,TRUE,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Mystic cards ([mystic]) level 0-5, Neutral cards level 0-5, cards with ""uses (charges)"" level 0-4, [[Occult]] cards level 0.
<b>Deckbuilding Requirements</b> (do not count toward deck size): Spirit-Speaker, Angered Spirits, 1 random basic weakness.","As a young girl in Nigeria, Akachi became used to being set apart. Her habits of chattering away at thin air and secluding herself from other children led her village to believe she was mad. Her village Dibia was the first to see her true potential. He believed Akachi was marked by the spirits for greatness, and he taught her how to commune with them to her advantage. Under his tutelage, Akachi grew into a wise young leader, respected not just in her village, but in every community she aided. Now she meets her destiny head on, seeking out unnatural troubles that only her knowledge can stop.",e84da7a4-4354-4ca9-bf7f-98db4bc71b51:7ee388a4-4533-4b46-bfbe-43471f73a92f,https://arkhamdb.com/card/03004,/bundles/cards/03004.png,/bundles/cards/03004b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03004
ptc,The Path to Carcosa,investigator,Investigator,survivor,Survivor,5,FALSE,FALSE,03005,William Yorick,William Yorick,The Gravedigger,"[reaction] After you defeat an enemy: Play an asset from your discard pile <i>(paying its cost)</i>. (Limit once per round.)
[elder_sign] effect: +2. If this test is successful, return 1 card from your discard pile to your hand.","[reaction] After you defeat an enemy: Play an asset from your discard pile <i>(paying its cost)</i>. (Limit once per round.)
[elder_sign] effect: +2. If this test is successful, return 1 card from your discard pile to your hand.",1,3,2,4,3,8,FALSE,6,1,,Warden.,Warden.,"{'size': 30, 'card': {'03016': {'03016': '03016'}, '03017': {'03017': '03017'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['survivor', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'faction': ['guardian'], 'level': {'min': 0, 'max': 2}}]","""I am but a simple player in this drama, but if I am lucky, I'll live to see the curtains fall.""",Jake Murray,TRUE,FALSE,TRUE,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Survivor cards ([survivor]) level 0-5, Neutral cards level 0-5, Guardian cards ([guardian]) level 0-2.
<b>Deckbuilding Requirements</b> (do not count toward deck size): Bury Them Deep, Graveyard Ghouls, 1 random basic weakness.","William Yorick never wanted to be a gravedigger. He had trained to be an actor and had worked for years in Boston, taking whatever parts were available. Shakespeare was the best stuff, of course, but after many years and hardly any roles, he was forced to admit that the stage was not his destiny. Digging graves was tedious work, but the dead made for an excellent audience, and William always did love a soliloquy. The job took a dark turn when he found degenerate creatures eating the dead in their graves. Ever since that night, Yorick has kept the creatures at bay, using whatever means he can to protect the dead.",10797ed5-43a5-432f-b85d-05937226cf86:ac16fd9d-15a3-4ff7-9441-644859039af6,https://arkhamdb.com/card/03005,/bundles/cards/03005.png,/bundles/cards/03005b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03005
ptc,The Path to Carcosa,investigator,Investigator,neutral,Neutral,6,FALSE,FALSE,03006,Lola Hayes,Lola Hayes,The Actress,"<b>Forced</b> - After you draw your opening hand: Choose a role ([survivor], [guardian], [seeker], [rogue], [mystic], or Neutral).
You can only play, commit, or trigger abilities on Neutral cards or cards of your role.
[free]: Switch your role. (Limit once per round.)
[elder_sign] effect: +2. You may switch roles.","<b>Forced</b> - After you draw your opening hand: Choose a role ([survivor], [guardian], [seeker], [rogue], [mystic], or Neutral).
You can only play, commit, or trigger abilities on Neutral cards or cards of your role.
[free]: Switch your role. (Limit once per round.)
[elder_sign] effect: +2. You may switch roles.",1,3,3,3,3,6,FALSE,6,1,,Performer.,Performer.,"{'size': 35, 'card': {'03018': {'03018': '03018'}, '03019': {'03019': '03019'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['survivor', 'guardian', 'seeker', 'rogue', 'mystic'], 'level': {'min': 0, 'max': 3}, 'atleast': {'factions': 3, 'min': 7}, 'error': 'You must have at least 7 cards from 3 different factions'}, {'faction': ['neutral'], 'level': {'min': 0, 'max': 5}}]",Perhaps this would be her big comeback.,Magali Villeneuve,TRUE,FALSE,TRUE,"<b>Deck Size</b>: 35.
<b>Deckbuilding Options</b>: Survivor, Guardian, Seeker, Rogue, and Mystic cards ([survivor], [guardian], [seeker], [rogue], and [mystic]) level 0-3, Neutral cards level 0-5.
<b>Deckbuilding Requirements</b> (do not count toward deck size): 2 copies of Improvisation, 2 copies of Crisis of Identity, 1 random basic weakness.
<b>Additional Requirements</b>: Your deck must include at least 7 cards each from 3 different classes ([survivor], [guardian], [seeker], [rogue], or [mystic]).","Lola has performed to sold-out houses worldwide, but no play has been as haunting or as odd as The King in Yellow. Even during rehearsals, everything about it brought calamity and dread. When her co-star, Miriam, was found floating dead in the Seine, she decided she'd had enough, and penned a letter to the director explaining that her next performance would be her last. Now she heads home to Arkham for one final show, hoping she can finally be rid of this dreadful play.",fe9917ce-ecf1-4a22-8183-5de72fb08f8a:1a12c904-4aa7-42e2-9636-df0fff19fc2f,https://arkhamdb.com/card/03006,/bundles/cards/03006.png,/bundles/cards/03006b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03006
ptc,The Path to Carcosa,skill,Skill,neutral,Neutral,7,FALSE,FALSE,03007,The Home Front,The Home Front,,"Mark Harrigan deck only.
If this skill test is successful during an attack, move 1 damage from Mark Harrigan to the attacked enemy.","Mark Harrigan deck only.
If this skill test is successful during an attack, move 1 damage from Mark Harrigan to the attacked enemy.",1,,,4,,,FALSE,,1,,Practiced. Expert.,Practiced. Expert.,,,The real war has only just begun.,Eric Deschamps,FALSE,FALSE,FALSE,,,adecc9da-1548-45cf-ba74-101f24571d83,https://arkhamdb.com/card/03007,/bundles/cards/03007.png,,,,,,,,,,,{'investigator': {'03001': '03001'}},,,,,,,,,,,,,,,,,,,,,,,,,,,,03001
ptc,The Path to Carcosa,treachery,Treachery,neutral,Neutral,8,FALSE,FALSE,03008,Shell Shock,Shell Shock,,"<b>Revelation</b> - For every 2 damage on you, take 1 horror.","<b>Revelation</b> - For every 2 damage on you, take 1 horror.",1,,,,,,FALSE,,1,,Flaw.,Flaw.,,,War never changes.,Ignacio Bazán Lazcano,FALSE,FALSE,FALSE,,,4b4c7be5-789f-47b0-a827-4d7193747c98,https://arkhamdb.com/card/03008,/bundles/cards/03008.png,,,,,,,weakness,Weakness,,,{'investigator': {'03001': '03001'}},,,,,,,,,,,,,,,,,,,,,,,,,,,,03001
ptc,The Path to Carcosa,asset,Asset,neutral,Neutral,9,FALSE,FALSE,03009,Sophie,Sophie,In Loving Memory,"Mark Harrigan deck only.
Sophie cannot leave play.
[free] Take 1 direct damage: You get +2 to your skill value for this skill test.
<b>Forced</b> - If Mark Harrigan has 5 or more damage on him: Flip Sophie.","Mark Harrigan deck only.
Sophie cannot leave play.
[free] Take 1 direct damage: You get +2 to your skill value for this skill test.
<b>Forced</b> - If Mark Harrigan has 5 or more damage on him: Flip Sophie.",1,,,,,,FALSE,,1,,Item. Spirit.,Item. Spirit.,,,,Ilich Henriquez,TRUE,FALSE,FALSE,,,cb508b5e-a72c-4a04-92b1-3db45054202a,https://arkhamdb.com/card/03009,/bundles/cards/03009.png,,,,,,,,,,,{'investigator': {'03001': '03001'}},,,,,,,,03009b,Sophie,"{'pack_code': 'ptc', 'pack_name': 'The Path to Carcosa', 'type_code': 'asset', 'type_name': 'Asset', 'subtype_code': 'weakness', 'subtype_name': 'Weakness', 'faction_code': 'neutral', 'faction_name': 'Neutral', 'id': 2790, 'position': 9, 'exceptional': False, 'myriad': False, 'encounter_position': None, 'code': '03009b', 'name': 'Sophie', 'real_name': 'Sophie', 'subname': 'It Was All My Fault', 'bonded_to': None, 'bonded_count': None, 'cost': None, 'text': '<p>Sophie cannot leave play.</p><p>You get -1 to each of your skills.</p><p><b>Forced</b> - If Mark Harrigan has 4 or less damage on him: Flip Sophie.</p>', 'customization_text': None, 'customization_change': None, 'real_text': 'Sophie cannot leave play.\nYou get -1 to each of your skills.\n<b>Forced</b> - If Mark Harrigan has 4 or less damage on him: Flip Sophie.', 'quantity': 1, 'skill_willpower': None, 'skill_intellect': None, 'skill_combat': None, 'skill_agility': None, 'skill_wild': None, 'xp': None, 'shroud': None, 'clues': None, 'clues_fixed': False, 'doom': None, 'health': None, 'health_per_investigator': False, 'sanity': None, 'enemy_damage': None, 'enemy_horror': None, 'enemy_fight': None, 'enemy_evade': None, 'victory': None, 'vengeance': None, 'deck_limit': None, 'slot': None, 'real_slot': None, 'stage': None, 'traits': 'Item. Madness.', 'real_traits': 'Item. Madness.', 'tags': None, 'deck_requirements': None, 'deck_options': None, 'customization_options': None, 'restrictions': None, 'flavor': '', 'illustrator': 'Ilich Henriquez', 'is_unique': True, 'exile': False, 'hidden': True, 'permanent': False, 'double_sided': False, 'back_text': None, 'back_flavor': None, 'back_name': None, 'octgn_id': None, 'url': 'https://arkhamdb.com/card/03009b', 'imagesrc': '/bundles/cards/03009b.png'}",,,,,,,,,,,,,,,,,,03001
