pack_code,pack_name,type_code,type_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,subname,text,real_text,quantity,skill_willpower,skill_intellect,skill_combat,skill_agility,health,health_per_investigator,sanity,deck_limit,real_slot,traits,real_traits,deck_requirements,deck_options,flavor,illustrator,is_unique,permanent,double_sided,back_text,back_flavor,octgn_id,url,imagesrc,backimagesrc,duplicated_by,alternated_by,cost,xp,slot,subtype_code,subtype_name,errata_date,skill_wild,restrictions,tags,victory,enemy_damage,enemy_fight,enemy_evade,hidden,exile,linked_to_code,linked_to_name,linked_card,enemy_horror,faction2_code,faction2_name,bonded_cards,bonded_to,bonded_count,shroud,clues,alternate_of_code,alternate_of_name,duplicate_of_code,duplicate_of_name,faction3_code,faction3_name,customization_text,customization_change,customization_options
tdcp,The Drowned City Investigator Expansion,event,Event,mystic,Mystic,71,False,False,11071,Spectral Shield,Spectral Shield,,"Fast. Play only during your turn. Attach to a player card with health and/or sanity at your location.
<b>Forced</b> - When attached card takes 1 or more damage/horror: Cancel 1 of that damage/horror. The owner of Spectral Shield must remove 1 charge from an asset they control. If they cannot, discard Spectral Shield.","Fast. Play only during your turn. Attach to a player card with health and/or sanity at your location.
<b>Forced</b> - When attached card takes 1 or more damage/horror: Cancel 1 of that damage/horror. The owner of Spectral Shield must remove 1 charge from an asset they control. If they cannot, discard Spectral Shield.",2,,,,,,False,,2.0,,Spell. Spirit.,Spell. Spirit.,,,,David Hovey,False,False,False,,,bcba598e-91c3-46a0-8e1f-0e402b4af3c3,https://arkhamdb.com/card/11071,/bundles/cards/11071.jpg,,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,mystic,Mystic,74,False,False,11074,Sword Cane,Sword Cane,Designed by the Council of Polls,"Fast.
[reaction] After Sword Cane enters play: You may deal 1 damage to an enemy engaged with you. Immediately trigger the ""[action]"" ability below without paying its cost.
[action] Exhaust Sword Cane: <b>Fight/Evade.</b> You may use your [willpower] in place of your [combat] or [agility] for this attack or evasion attempt and you get +1 skill value for this test.","Fast.
[reaction] After Sword Cane enters play: You may deal 1 damage to an enemy engaged with you. Immediately trigger the ""[action]"" ability below without paying its cost.
[action] Exhaust Sword Cane: <b>Fight/Evade.</b> You may use your [willpower] in place of your [combat] or [agility] for this attack or evasion attempt and you get +1 skill value for this test.",2,,,1.0,1.0,,False,,2.0,Hand,Item. Relic. Weapon. Melee.,Item. Relic. Weapon. Melee.,,,,Ethan Patrick Harris,False,False,False,,,bc0b1938-61f4-4b12-8f9b-66164b0c37cb,https://arkhamdb.com/card/11074,/bundles/cards/11074.jpg,,,,2.0,2.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,skill,Skill,mystic,Mystic,77,False,False,11077,Enraptured,Enraptured,,"Max 1 committed per skill test.
If this skill test is successful during an investigation, place up to 3 charges and/or secrets on assets controlled by investigators at your location.","Max 1 committed per skill test.
If this skill test is successful during an investigation, place up to 3 charges and/or secrets on assets controlled by investigators at your location.",2,,1.0,,,,False,,2.0,,Practiced. Expert.,Practiced. Expert.,,,,Douglas Sirois,False,False,False,,,d59cb2b8-6377-44b3-bf0f-93e086cc0147,https://arkhamdb.com/card/11077,/bundles/cards/11077.jpg,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,mystic,Mystic,80,True,False,11080,Eldritch Brand,Eldritch Brand,,"Permanent. Exceptional.
When you purchase this card, choose a non-signature [[Spell]] asset in your deck and record <i>[spell's name] was branded</i> in your campaign log. This is your branded spell. Your deck cannot include more than 1 copy of your branded spell.
[reaction] Before you draw your opening hand: Search your deck for your branded spell and play it <i>(paying its cost)</i>.","Permanent. Exceptional.
When you purchase this card, choose a non-signature [[Spell]] asset in your deck and record <i>[spell's name] was branded</i> in your campaign log. This is your branded spell. Your deck cannot include more than 1 copy of your branded spell.
[reaction] Before you draw your opening hand: Search your deck for your branded spell and play it <i>(paying its cost)</i>.",1,,,,,,False,,1.0,,Pact.,Pact.,,,,Brian Valenzuela,False,True,False,,,e83da110-2238-48bf-8d07-f6dbb8d39f0b,https://arkhamdb.com/card/11080,/bundles/cards/11080.jpg,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,survivor,Survivor,85,False,False,11085,Profane Idol,Profane Idol,,"Profane Idol can only be played from your discard pile.
<b>Forced</b> - When Profane Idol is defeated: Shuffle it into your deck instead of discarding it.","Profane Idol can only be played from your discard pile.
<b>Forced</b> - When Profane Idol is defeated: Shuffle it into your deck instead of discarding it.",2,,,,,,False,3.0,2.0,Accessory,Item. Charm.,Item. Charm.,,,,Marc Simonetti,False,False,False,,,b67fc738-0019-49cd-b60e-7ab9ff8e5d35,https://arkhamdb.com/card/11085,/bundles/cards/11085.jpg,,,,1.0,0.0,Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,event,Event,survivor,Survivor,86,False,False,11086,"""Catch!""","""Catch!""",,"As an additional cost to play ""Catch!"", choose and discard an [[Item]] asset that takes up at least 1 hand slot from your hand or play area.
<b>Evade.</b> You get +X [agility] for this evasion attempt, where X is the chosen asset's printed resource cost. If you succeed against a non-[[Elite]] enemy and that asset was in your play area, that enemy does not ready during the next upkeep phase.","As an additional cost to play ""Catch!"", choose and discard an [[Item]] asset that takes up at least 1 hand slot from your hand or play area.
<b>Evade.</b> You get +X [agility] for this evasion attempt, where X is the chosen asset's printed resource cost. If you succeed against a non-[[Elite]] enemy and that asset was in your play area, that enemy does not ready during the next upkeep phase.",2,,,,2.0,,False,,2.0,,Tactic. Trick.,Tactic. Trick.,,,,Lin Hsiang,False,False,False,,,e3ff7b72-e63d-4383-9709-b9f550cc6c5f,https://arkhamdb.com/card/11086,/bundles/cards/11086.jpg,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,event,Event,survivor,Survivor,87,False,False,11087,Unconventional Method,Unconventional Method,,"As an additional cost to play Unconventional Method, choose and discard an [[Item]] asset that takes up at least 1 hand slot from your hand or play area.
<b>Investigate.</b> You get +X [intellect] for this investigation, where X is the chosen asset's printed resource cost. If you succeed and that asset was in your play area, discover 1 additional clue at your location.","As an additional cost to play Unconventional Method, choose and discard an [[Item]] asset that takes up at least 1 hand slot from your hand or play area.
<b>Investigate.</b> You get +X [intellect] for this investigation, where X is the chosen asset's printed resource cost. If you succeed and that asset was in your play area, discover 1 additional clue at your location.",2,,2.0,,,,False,,2.0,,Insight. Tactic.,Insight. Tactic.,,,,Borja Pindado,False,False,False,,,a98aaf0f-5a7d-467a-ab2d-2f66140e403e,https://arkhamdb.com/card/11087,/bundles/cards/11087.jpg,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,skill,Skill,survivor,Survivor,88,False,False,11088,Contemplative,Contemplative,,"You may commit Contemplative to an investigation or skill test during a parley attempt at your location or a connecting location.
If this test is successful, the performing investigator discovers 1 clue at their location.","You may commit Contemplative to an investigation or skill test during a parley attempt at your location or a connecting location.
If this test is successful, the performing investigator discovers 1 clue at their location.",2,,,,,,False,,2.0,,Innate.,Innate.,,,,David Hovey,False,False,False,,,e9e2ad22-b99f-4d85-969a-7fece6362e4b,https://arkhamdb.com/card/11088,/bundles/cards/11088.jpg,,,,,0.0,,,,,,,pa.,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,event,Event,survivor,Survivor,90,False,True,11090,A Glimmer of Hope,A Glimmer of Hope,,"Myriad.
A Glimmer of Hope can only be played from your discard pile.
Add all copies of A Glimmer of Hope in your discard pile to your hand <i>(including this copy)</i>.","Myriad.
A Glimmer of Hope can only be played from your discard pile.
Add all copies of A Glimmer of Hope in your discard pile to your hand <i>(including this copy)</i>.",3,1.0,,,1.0,,False,,3.0,,Blessed. Fortune.,Blessed. Fortune.,,,,Jason Caffoe,False,False,False,,,92ccf774-64e2-42bc-a65f-0e41dea7decd,https://arkhamdb.com/card/11090,/bundles/cards/11090.jpg,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,skill,Skill,survivor,Survivor,93,False,False,11093,Last Chance,Last Chance,,"Commit only to a skill test with no other cards committed to it. Other cards cannot be committed to this skill test.
Last Chance loses [wild] for each card in your hand. If this test is successful while Last Chance is committed to it, draw 2 cards.","Commit only to a skill test with no other cards committed to it. Other cards cannot be committed to this skill test.
Last Chance loses [wild] for each card in your hand. If this test is successful while Last Chance is committed to it, draw 2 cards.",2,,,,,,False,,2.0,,Gambit.,Gambit.,,,,John Pacer,False,False,False,,,ed489a46-559c-4a95-9b80-c1f7c1b045fc,https://arkhamdb.com/card/11093,/bundles/cards/11093.jpg,,,,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,neutral,Neutral,95,False,False,11095,Ascetic,Ascetic,,"Campaign mode only. Permanent. Limit 1 per deck. Purchase only at deck creation.
When you purchase this card, gain 10 experience.
For the remainder of the campaign, you cannot earn experience.","Campaign mode only. Permanent. Limit 1 per deck. Purchase only at deck creation.
When you purchase this card, gain 10 experience.
For the remainder of the campaign, you cannot earn experience.",1,,,,,,False,,1.0,,Condition.,Condition.,,,,Billy Norrby,False,True,False,,,fcce3d7f-ab81-427b-be17-165064fdc6f1,https://arkhamdb.com/card/11095,/bundles/cards/11095.jpg,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,skill,Skill,neutral,Neutral,97,False,False,11097,Confidence,Confidence,,"Max 1 committed per test.
For each additional chaos token revealed during this skill test (even if it was canceled or ignored), Confidence gains [wild] (to a maximum of +3 [wild] icons).","Max 1 committed per test.
For each additional chaos token revealed during this skill test (even if it was canceled or ignored), Confidence gains [wild] (to a maximum of +3 [wild] icons).",2,,,,,,False,,2.0,,Innate.,Innate.,,,,Billy Norrby,False,False,False,,,930d077e-d622-4498-a9f5-90a0b25e4c34,https://arkhamdb.com/card/11097,/bundles/cards/11097.jpg,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,neutral,Neutral,98,False,False,11098,Spiritual Healing,Spiritual Healing,,"Permanent. Limit 1 per deck.
When you purchase Spiritual Healing, remove 1 point of physical or mental trauma from your investigator.","Permanent. Limit 1 per deck.
When you purchase Spiritual Healing, remove 1 point of physical or mental trauma from your investigator.",1,,,,,,False,,1.0,,Condition. Blessed.,Condition. Blessed.,,,,Lin Hsiang,False,True,False,,,e9110b15-35ac-4ccb-9f29-eacf22df4c87,https://arkhamdb.com/card/11098,/bundles/cards/11098.jpg,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,skill,Skill,neutral,Neutral,100,False,False,11100,Dreams of the Clay,Dreams of the Clay,,"[[Artist]], [[Clairvoyant]], [[Dreamer]], [[Performer]] deck only.
Commit only to a skill test on a treachery. If this skill test is successful, put Dreams of the Clay into play in your play area instead of discarding it.
[reaction] When you draw a non-peril treachery from the encounter deck, remove Dreams of the Clay from the game: Cancel its revelation effect and discard it.","[[Artist]], [[Clairvoyant]], [[Dreamer]], [[Performer]] deck only.
Commit only to a skill test on a treachery. If this skill test is successful, put Dreams of the Clay into play in your play area instead of discarding it.
[reaction] When you draw a non-peril treachery from the encounter deck, remove Dreams of the Clay from the game: Cancel its revelation effect and discard it.",2,,,,,,False,,2.0,,Innate. Augury.,Innate. Augury.,,,,FRico,False,False,False,,,8978cca4-da98-412a-967f-95b8a9762fb6,https://arkhamdb.com/card/11100,/bundles/cards/11100.jpg,,,,,1.0,,,,,1.0,"{'trait': ['artist', 'clairvoyant', 'dreamer', 'performer']}",,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,skill,Skill,neutral,Neutral,101,False,False,11101,Inquisitive,Inquisitive,,"[[Assistant]], [[Miskatonic]], [[Scholar]] deck only.
If this skill test is successful, the performing investigator may succeed by up to 2 more or down to 2 less (to a minimum of zero).","[[Assistant]], [[Miskatonic]], [[Scholar]] deck only.
If this skill test is successful, the performing investigator may succeed by up to 2 more or down to 2 less (to a minimum of zero).",2,,,,,,False,,2.0,,Innate.,Innate.,,,"""Dr. Christopher will never believe this!""",Aleksander Karcz,False,False,False,,,cc738b67-33a9-4c97-bcf9-1cb94dccaa0e,https://arkhamdb.com/card/11101,/bundles/cards/11101.jpg,,,,,1.0,,,,,1.0,"{'trait': ['assistant', 'miskatonic', 'scholar']}",,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,neutral,Neutral,102,False,False,11102,Bound for the Horizon,Bound for the Horizon,,"[[Drifter]], [[Hunter]], [[Wayfarer]] deck only.
Limit 1 per investigator.
[fast] During your turn, discard 1 card from your hand and exhaust Bound for the Horizon: <b>Move.</b> Move to a connecting location.","[[Drifter]], [[Hunter]], [[Wayfarer]] deck only.
Limit 1 per investigator.
[fast] During your turn, discard 1 card from your hand and exhaust Bound for the Horizon: <b>Move.</b> Move to a connecting location.",2,,,,2.0,,False,,2.0,,Talent.,Talent.,,,,Drazenka Kimpel,False,False,False,,,822f2071-d58f-49f9-a1e8-2a347d99690f,https://arkhamdb.com/card/11102,/bundles/cards/11102.jpg,,,,2.0,2.0,,,,,,"{'trait': ['drifter', 'hunter', 'wayfarer']}",,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,neutral,Neutral,104,False,False,11104,Walter Fitzpatrick,Walter Fitzpatrick,Playing Both Sides,"[[Civic]], [[Silver Twilight]], [[Socialite]] deck only.
You get +1 skill value while parleying.
[reaction] After you successfully parley, exhaust Walter Fitzpatrick: Gain 1 resource.","[[Civic]], [[Silver Twilight]], [[Socialite]] deck only.
You get +1 skill value while parleying.
[reaction] After you successfully parley, exhaust Walter Fitzpatrick: Gain 1 resource.",2,1.0,1.0,,,2.0,False,2.0,2.0,Ally,Ally. Patron. Silver Twilight.,Ally. Patron. Silver Twilight.,,,,Romana Kendelic,True,False,False,,,5d4a6aa0-7d39-4c25-9d83-f95bc4344ff1,https://arkhamdb.com/card/11104,/bundles/cards/11104.jpg,,,,3.0,2.0,Ally,,,,,"{'trait': ['civic', 'silver twilight', 'socialite']}",pa.,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,event,Event,neutral,Neutral,105,False,False,11105,Name Your Price,Name Your Price,,"[[Criminal]], [[Socialite]] deck only.
<b>Parley.</b> Deal 10 damage to an enemy at your location (5 damage instead if that enemy is [[Elite]]). Remove Name Your Price from the game.","[[Criminal]], [[Socialite]] deck only.
<b>Parley.</b> Deal 10 damage to an enemy at your location (5 damage instead if that enemy is [[Elite]]). Remove Name Your Price from the game.",2,1.0,,,1.0,,False,,2.0,,Favor.,Favor.,,,"""I can bring em in warm, or I can bring 'em in cold.""",Romana Kendelic,False,False,False,,,68efb2a1-4635-4dc7-aa5a-60af85b02068,https://arkhamdb.com/card/11105,/bundles/cards/11105.jpg,,,,20.0,2.0,,,,,,"{'trait': ['criminal', 'socialite']}",pa.,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,neutral,Neutral,109,False,False,11109,Cowl of Sekhmet,Cowl of Sekhmet,Cloak of the Pharaohs,"[[Believer]], [[Chosen]], [[Cultist]] deck only.
[reaction] When you enter a location, exhaust Cowl of Sekhmet: Until the end of the round, each non-[[Elite]] enemy at that location cannot engage you and you cannot deal damage to those enemies.","[[Believer]], [[Chosen]], [[Cultist]] deck only.
[reaction] When you enter a location, exhaust Cowl of Sekhmet: Until the end of the round, each non-[[Elite]] enemy at that location cannot engage you and you cannot deal damage to those enemies.",2,1.0,,,,,False,2.0,2.0,Body,Item. Clothing. Relic.,Item. Clothing. Relic.,,,,Drazenka Kimpel,True,False,False,,,fb29f8fa-1aba-4caa-beb3-f9f463b3608b,https://arkhamdb.com/card/11109,/bundles/cards/11109.jpg,,,,2.0,3.0,Body,,,,,"{'trait': ['believer', 'chosen', 'cultist']}",,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,asset,Asset,neutral,Neutral,113,False,False,11113,Trench Armor,Trench Armor,,"[[Agency]], [[Police]], [[Veteran]] deck only.
Cancel the first attack of opportunity made against you each round.","[[Agency]], [[Police]], [[Veteran]] deck only.
Cancel the first attack of opportunity made against you each round.",2,1.0,,2.0,,3.0,False,,2.0,Body,Item. Armor.,Item. Armor.,,,,Pixoloid Studios,False,False,False,,,7019e64e-6718-49a1-bb7d-15c1c6a04d15,https://arkhamdb.com/card/11113,/bundles/cards/11113.jpg,,,,2.0,3.0,Body,,,,,"{'trait': ['agency', 'police', 'veteran']}",,,,,,,,,,,,,,,,,,,,,,,,,,,
tdcp,The Drowned City Investigator Expansion,event,Event,neutral,Neutral,114,False,False,11114,Blood of K'n-yan,Blood of K'n-yan,,"[[Clairvoyant]], [[Hunter]], [[Sorcerer]] deck only.
<b>Fight.</b> You may use your [willpower] instead of your [combat] for this attack. For each empty hand slot you have, you get +2 skill value and deal +1 damage for this attack. If this attack defeats a non-[[Elite]] enemy, add that enemy to the victory display and attach Blood of K'n-yan to it.","[[Clairvoyant]], [[Hunter]], [[Sorcerer]] deck only.
<b>Fight.</b> You may use your [willpower] instead of your [combat] for this attack. For each empty hand slot you have, you get +2 skill value and deal +1 damage for this attack. If this attack defeats a non-[[Elite]] enemy, add that enemy to the victory display and attach Blood of K'n-yan to it.",2,1.0,,1.0,,,False,,2.0,,Spell.,Spell.,,,,Peter Polach,False,False,False,,,874e983e-9479-4473-9e5f-454c0f33c921,https://arkhamdb.com/card/11114,/bundles/cards/11114.jpg,,,,2.0,3.0,,,,,,"{'trait': ['clairvoyant', 'hunter', 'sorcerer']}",,,,,,,,,,,,,,,,,,,,,,,,,,,
